component,rank,lag_spec,nobs,AIC,BIC,HQIC,resid_Ljung_Box_lag12_stat,resid_Ljung_Box_lag12_pvalue,resid_ARCH_LM_stat,resid_ARCH_LM_pvalue,resid_Jarque_Bera_stat,resid_Jarque_Bera_pvalue,resid_skewness,resid_kurtosis
RES,6,"target:[1, 11] | US_Retail:[1], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-66.59535876125946,-25.312720295965107,-49.81952225734097,41.68858469976322,3.75714487188752e-05,9.683916404105837,0.6436683911385437,184.754543914389,7.604322651676433e-41,0.283016636211288,8.579174515767123
RES,7,"target:[1, 11] | US_Retail:[1], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4]",141,-62.30347828116497,-12.174560144736105,-41.93281966926395,42.31595621502817,2.9464392071388557e-05,8.524549216962212,0.7429137636870821,178.4036694715376,1.820268269406336e-39,0.2638476835318281,8.485263862139002
RES,8,"target:[1, 11] | US_Retail:[1], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4, 5, 6]",141,-61.38891140576794,-11.259993269339077,-41.01825279386692,41.8693476329713,3.503379008506218e-05,10.986911976315831,0.5300406670138276,174.28030753571701,1.4305797274301766e-38,0.2949032328034065,8.414504735494951
RES,9,"target:[1, 11] | US_Retail:[1], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4]",141,-64.60894982198795,-20.377551466315424,-46.634839282075276,41.75059520396075,3.6681181867549866e-05,9.698104609970812,0.6424266381989463,183.05761643894198,1.7764118235002205e-40,0.2816903297353994,8.553498487996908
RES,10,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-64.63042366360177,-20.39902530792925,-46.6563131236891,42.708472134097335,2.529517483801806e-05,10.358752485562494,0.5845191106791388,167.32707901580207,4.627926524359799e-37,0.2565680596632406,8.312051982228947
RES,11,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-60.796259716525725,-7.71858168971869,-39.22732706863052,41.700363282311095,3.740072861297911e-05,8.437826351308354,0.7500485488348843,174.12463352042192,1.5463800896881644e-38,0.25144431718580124,8.420824523470358
RES,12,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4, 5, 6]",141,-59.20700860865472,-6.129330581847682,-37.638075960759515,43.26381386769179,2.0371093050775844e-05,11.648340660002873,0.4743188911640682,157.45133707983456,6.454707534292048e-35,0.26099610087126507,8.150509851400823
RES,13,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4, 5, 6]",141,-55.307448321035196,6.616509376906336,-30.143693565157463,41.85933775425791,3.516979754395649e-05,9.332449742698829,0.674303028489565,166.7081123556677,6.306571991635578e-37,0.25878346841474825,8.301695330505511
RES,14,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4]",141,-62.63433200404958,-15.454173757998888,-43.461947428142736,42.758091168579114,2.4811325087906603e-05,10.3760453658282,0.5830069329350571,166.31861741012887,7.662510991503472e-37,0.2554461810716636,8.29608731932358
RES,15,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-63.28706719536524,-16.106908949314544,-44.11468261945839,40.95679028234687,4.982397698408085e-05,9.62429721399763,0.6488829702609238,182.6602988502547,2.1668062183627854e-40,0.27475999286582303,8.548796489618013
