component,rank,lag_spec,nobs,AIC,BIC,HQIC,resid_Ljung_Box_lag12_stat,resid_Ljung_Box_lag12_pvalue,resid_ARCH_LM_stat,resid_ARCH_LM_pvalue,resid_Jarque_Bera_stat,resid_Jarque_Bera_pvalue,resid_skewness,resid_kurtosis
raw_no_vmd,159,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]",141,-45.351277140803404,7.726400886003631,-23.7823444929082,50.0799417450366,1.3526516106350197e-06,17.703620464783416,0.12499043392615526,132.55177851110156,1.6472025771207062e-29,0.07558087159949675,7.7475419935316525
raw_no_vmd,160,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]",141,-63.85425206166522,1.0184655266544809,-37.4922232697933,25.20767592598454,0.013868847231016777,7.764112381246552,0.803281863184869,105.4752599047156,1.2483556265239429e-23,0.017890910599970878,7.236974792199482
raw_no_vmd,161,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]",141,-64.27140354415438,-2.3474458462128496,-39.10764878827665,22.63994836289972,0.030942915237780522,7.629878801293704,0.8133443324161159,135.44900026736246,3.869218915844925e-30,0.1208868732285507,7.7954868821844165
raw_no_vmd,162,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4]",141,-43.72597555828011,12.300462358905094,-20.958768874390728,53.42514136915964,3.4604754006114824e-07,15.688310383253274,0.20593265749882617,122.84570367059649,2.1105438762749317e-27,0.0245366679778955,7.572471849608183
raw_no_vmd,163,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]",141,-68.02986902300874,-9.054671215445367,-44.064388303125185,24.958294978746956,0.015021742552047978,8.924957721902448,0.7093263391030027,125.24771209499033,6.350455587145296e-28,0.08034454160180406,7.614427215166521
raw_no_vmd,164,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]",141,-60.85826294671746,6.963214531980412,-33.297960118851364,22.852486788066408,0.029004708665163578,7.875520057147825,0.7947808417742563,129.07534215802767,9.367971816583708e-29,0.1356791279180019,7.67938411573696
raw_no_vmd,165,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]",141,-40.477518274492994,21.44643942344854,-15.31376351861526,53.559607089042494,3.2746770919353703e-07,17.027930257442996,0.14854968423786585,113.56836803304317,2.1824395447098254e-25,0.015554309297435332,7.396568923834435
raw_no_vmd,166,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4]",141,-46.33045312116097,3.798465015267894,-25.95979450925995,57.38203835702691,6.742878841171851e-08,18.77500139125044,0.09410492995360582,145.37159222235792,2.7099410032345885e-32,0.051316224676887026,7.973285371275737
raw_no_vmd,167,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4]",141,-50.221792329965226,-5.990393974292701,-32.24768179005255,50.8199991995802,1.0021346849663154e-06,16.28854880721813,0.1783745591738727,142.58692498247257,1.0905426229377634e-31,0.09275135677123567,7.92297711084482
raw_no_vmd,168,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3]",141,-47.82498827293449,2.303929863494375,-27.45432966103347,53.404694612050626,3.489627861174187e-07,16.85211441290466,0.15524546608780407,166.74103747497819,6.203599594206676e-37,0.10176318576877828,8.323535498455804
raw_no_vmd,169,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]",141,-42.95318056422745,13.073257352957754,-20.185973880338068,57.91012761429462,5.41131750300992e-08,20.325102754403446,0.061180657052792506,140.1188562243019,3.7460792910821853e-31,0.03134587364265339,7.8832456241269036
raw_no_vmd,170,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]",141,-60.97272389359644,9.797513475479604,-32.21414702973617,23.886318706504632,0.021077341385436547,7.452975901624676,0.8262864878405883,120.73738130258677,6.056347281652267e-27,0.00813289080872261,7.533296708833494
raw_no_vmd,171,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]",141,-47.167647774592794,2.961270361836071,-26.796989162691773,50.65873649934784,1.0699080670889874e-06,17.66195291329815,0.12634694373666713,136.44873323452777,2.3471132588338123e-30,0.07902562108144366,7.816672720882075
raw_no_vmd,172,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]",141,-57.542841165322116,19.124915984510253,-26.387716229473497,24.202147784483564,0.019090583388027493,7.695210514469473,0.8084721593309165,109.03116331366907,2.109520298635491e-24,0.023656224561821107,7.307697460980243
raw_no_vmd,173,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]",141,-64.93759725503551,-0.06487966671581091,-38.57556846316359,24.976511098685922,0.014934574101839255,8.78914818498482,0.720826681200894,140.97741710415272,2.4386127456079443e-31,0.12782379997748733,7.891911733409728
raw_no_vmd,174,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]",141,-65.65401066294237,-6.678812855378993,-41.68852994305881,23.366956891955592,0.024767298056576216,7.73220568678009,0.8056918836063812,126.77542552448898,2.958462896069362e-28,0.11286598064888025,7.639810439619731
raw_no_vmd,175,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4]",141,-45.66094780897778,7.4167302178292545,-24.09201516108258,53.62318734595613,3.190300032520006e-07,15.668531200264798,0.20689390003449792,126.00398017450632,4.350942623051996e-28,0.019935418475983707,7.630971421150293
raw_no_vmd,176,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]",141,-66.03575757471101,-1.1630399863913112,-39.67372878283909,23.85784464021229,0.021265612705939168,8.255021346073542,0.7648972566314268,159.3826306109879,2.457545160070111e-35,0.14776884267813903,8.200155370602356
raw_no_vmd,177,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3]",141,-43.31465250851126,15.660545299052117,-19.3491717886277,56.9377488228111,8.11139824027928e-08,16.10525359326956,0.18646268358261794,146.19481103221753,1.7955609134007267e-32,0.01811470801505864,7.9882773162519864
raw_no_vmd,178,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]",141,-61.244275922258765,9.525961446817277,-32.485699058398495,25.280298736664303,0.01354907013604459,9.095959188688115,0.6947131207377328,135.1965622929102,4.389747214743904e-30,0.13784270852281522,7.789173035780069
raw_no_vmd,179,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]",141,-62.26648197808653,2.6062356102331705,-35.90445318621461,23.650100462933715,0.022687279512656755,8.047531382551071,0.7814050181714104,121.26135967885764,4.6604763847999115e-27,0.1258060630618435,7.536179314432653
raw_no_vmd,180,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]",141,-42.39662634538678,16.578571462176598,-18.43114562550322,53.77920739009461,2.992263944106188e-07,16.969041150521594,0.1507655947726055,116.86827041883913,4.191577725087695e-26,0.01082258303166336,7.46004518446165
raw_no_vmd,181,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4]",141,-48.15417970534786,-0.9740214592971626,-28.98179512944101,56.52437536440511,9.630587638917857e-08,19.08237369694874,0.08655983026838926,138.31633095675923,9.225509367909635e-31,0.03672094221713531,7.851578254428795
raw_no_vmd,182,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3]",141,-49.44246084919335,-2.2623026031426576,-30.270076273286506,52.51925826018741,5.015000302467515e-07,17.474390672691207,0.1326066827579622,152.99287312612148,5.9981830522164085e-34,0.07692263851125898,8.100752075656269
raw_no_vmd,183,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]",141,-44.78477210478164,8.292905922025398,-23.215839456886435,57.09562297484654,7.596146334932791e-08,20.670786993190674,0.05541413667926949,133.63615476491384,9.578063267151885e-30,0.015531674130329532,7.76923627039469
raw_no_vmd,184,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]",141,-61.95005387901183,5.8714235996860396,-34.38975105114574,25.2910393102989,0.013502369218656184,7.711261493224444,0.8072677625565651,107.71020775284765,4.0834342219481324e-24,0.024756431617659017,7.281495166391955
raw_no_vmd,185,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]",141,-63.104523609581534,10.614473649872679,-33.14767270972709,24.999679871472946,0.014824391658395141,7.609630484649996,0.8148444437228443,136.47835258861184,2.312609395656681e-30,0.016152125642414715,7.8196798983721125
raw_no_vmd,186,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]",141,-58.579391650989436,15.139605608464777,-28.62254075113499,25.681094664038447,0.011905450244192773,8.07750413505104,0.7790447338229181,97.16354232149627,7.965350003799171e-22,0.03918532594609961,7.065997212208503
raw_no_vmd,187,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]",141,-66.02990300742697,-4.105945309485435,-40.866148251549234,24.95874094466628,0.015019602811559243,8.9254562046015,0.7092839458951528,125.185790899189,6.550144786675306e-28,0.0801289200302012,7.613300028420079
raw_no_vmd,188,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]",141,-66.7690206485545,-4.84506295061297,-41.60526589267677,24.070158083763076,0.0198986448233029,8.506333991533053,0.7444169201463952,135.43299195157124,3.9003130300724546e-30,0.08922773248132819,7.79797642855762
raw_no_vmd,189,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3]",141,-44.91052186794846,11.115916049236745,-22.143315184059077,56.23738667540052,1.0848062123823874e-07,16.676478817434752,0.16217764927471956,132.94490324323593,1.3532594301749796e-29,0.0021550489393221983,7.756984456988755
raw_no_vmd,190,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]",141,-62.36042796242114,5.461049516276731,-34.800125134555046,25.2876898024682,0.013516916895342894,9.327048932691367,0.6747713220665937,120.4938406426344,6.840611919321105e-27,0.08696695372143756,7.525410135276169
raw_no_vmd,191,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4]",141,-45.952146809651964,7.125531217155071,-24.38321416175676,53.39534998071438,3.5030320610086605e-07,16.64500177523312,0.16344609174856606,163.60201426295012,2.9803961153883715e-36,0.09142197293883786,8.273871391621366
raw_no_vmd,192,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]",141,-43.00351500504367,15.971682802519709,-19.03803428516011,53.277852866130004,3.67598885577855e-07,18.20025186160012,0.10974409273109037,157.61737135709052,5.940495671338241e-35,0.07953073816107115,8.177179559217803
raw_no_vmd,193,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]",141,-63.770028179739484,7.000209189336559,-35.011451315879214,25.38041979308863,0.013119564842156149,8.006340758274657,0.7846346813697976,115.57391545852933,8.006507820754042e-26,-0.03097732938422672,7.434897681230682
raw_no_vmd,194,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]",141,-64.0578187987904,3.763658679907479,-36.4975159709243,23.851880544836682,0.021305245109341637,8.258063368271396,0.7646524028464078,157.9238013065966,5.096620135435897e-35,0.14239755980049165,8.17682709492615
raw_no_vmd,195,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4]",141,-41.33104314221917,20.59291455572236,-16.16728838634144,56.908653630858915,8.210070045048489e-08,16.042061848416168,0.1893171403011317,145.30739672152887,2.7983350492260384e-32,0.016946918163546935,7.973130313786931
raw_no_vmd,196,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]",141,-60.65214457998846,13.066852679465754,-30.695293680134014,24.168474684161442,0.019293776167114193,8.631143754712596,0.7340708207629185,151.11377429832893,1.5348319859465052e-33,0.1622237783811842,8.061247601184794
raw_no_vmd,197,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]",141,-38.14778440839288,29.673693070304992,-10.587481580526784,56.975756568394424,7.984270685453865e-08,17.51496561822343,0.13123103799142427,135.85036843797693,3.165682179231736e-30,0.013053280409924534,7.808615748388349
raw_no_vmd,198,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4]",141,-47.54351704220832,2.5854010942205434,-27.1728584303073,52.50077541077558,5.053037999610186e-07,17.291169693301043,0.13896884523616626,149.91991787452716,2.788068693379158e-33,0.06785565311164485,8.049739234346632
