group,series,nobs,mean,std,ADF_stat,ADF_pvalue,KPSS_stat,KPSS_pvalue,stationarity_decision,Diff1_ADF_stat,Diff1_ADF_pvalue,Diff1_KPSS_stat,Diff1_KPSS_pvalue,diff1_stationarity_decision,Jarque_Bera_stat,Jarque_Bera_pvalue,ARCH_LM_stat,ARCH_LM_pvalue,Ljung_Box_lag12_stat,Ljung_Box_lag12_pvalue
train_VMD1_cached_vmd,Import_CN,152,-7.774770028341223e-05,0.010895292561144038,-5.418883690672077,3.0912110807860513e-06,0.015200813565987828,0.1,Stationary,-7.3893602592705685,8.077038012443879e-11,0.010899222711960692,0.1,Stationary,0.05015623890026014,0.9752337243302079,129.97152739564592,6.253726869799452e-22,705.8242086485036,2.497762839454839e-143
train_VMD1_cached_vmd,USD_VND,152,-5.044183369274609e-05,0.0007653120191962887,-3.047055493590068,0.03072760555607504,0.19712776504115287,0.1,Stationary,-1.5844130896128459,0.49141844245180355,0.1653259740544007,0.1,Mixed/unclear,1.8938943736888605,0.3879234755229786,138.00130653436545,1.5157854945564647e-23,987.5541687789884,8.876084147279768e-204
train_VMD2_cached_vmd,Export_US,152,0.0007378469885755676,0.01976344163277591,-6.270987197488771,4.004903375736956e-08,0.14805002805477452,0.1,Stationary,-7.85438149797833,5.492414478632455e-12,0.11259692136587234,0.1,Stationary,94.93856789049035,2.422991678936537e-21,126.43016761515894,3.2072126833948828e-21,367.71883821732405,2.5469708172199812e-71
train_VMD2_cached_vmd,US_Retail,152,0.00014587023506340565,0.004513240066270841,-2.8680095752796744,0.049196522383117225,0.33305382058945127,0.1,Stationary,-7.821696661068951,6.643745133113062e-12,0.190057982682006,0.1,Stationary,1382.3780858284736,6.613216038854083e-301,136.1411863937939,3.593670260760951e-23,316.5771302289052,1.54193010255721e-60
train_VMD2_cached_vmd,PCE,152,0.00011291995337249782,0.003930138161896664,-4.735240599036578,7.221912227190394e-05,0.2527398730579408,0.1,Stationary,-6.928758544668739,1.0978808803695788e-09,0.1376023520007326,0.1,Stationary,1743.9485031228658,0.0,139.3449921272144,8.120529215408355e-24,304.4456367090095,5.471335547707089e-58
train_VMD2_cached_vmd,US_Sentiment,152,-5.858404150496134e-06,0.013129690640522761,-9.40924797019227,5.896041311352597e-16,0.23285511148751542,0.1,Stationary,-9.299225423367389,1.1242418023712062e-15,0.07643673627611919,0.1,Stationary,40.56409048544568,1.5546036010945172e-09,139.13047553596013,8.971615869606662e-24,528.460002164029,1.929135651735568e-105
train_VMD2_cached_vmd,Import_CN,152,7.813624979491395e-05,0.03010828570967318,-3.8745307934288786,0.002230490601575052,0.17042256795313712,0.1,Stationary,-6.951787992278836,9.650842934968643e-10,0.07044300130917326,0.1,Stationary,1.446640927893646,0.48513869301434054,134.71889849550215,6.949136273978323e-23,734.5168808970734,1.7918447595263426e-149
train_VMD2_cached_vmd,USD_VND,152,-5.4373253243082975e-06,0.0014682270597078182,-5.898793732598918,2.809936843131654e-07,0.20246680996481142,0.1,Stationary,-9.073025750553072,4.251547339546142e-15,0.08858023224692806,0.1,Stationary,2.1422844980553677,0.3426169399552616,128.60801755113124,1.1740623623373965e-21,604.4550758748549,1.1856526909573389e-121
train_VMD3_cached_vmd,Export_US,152,0.0004207053202507534,0.03643852531118983,-5.523140391404844,1.8581294475490447e-06,0.0823693054558878,0.1,Stationary,-8.3904640636496,2.3743468805960753e-13,0.040503697300868675,0.1,Stationary,9.762881002824056,0.007586078396430694,132.53910071318876,1.9072140738856748e-22,645.4092803826796,2.102618886202744e-130
train_VMD3_cached_vmd,US_Retail,152,5.6843297105976036e-05,0.0043032909927790625,-1.968626553821002,0.30049636710053107,0.12575062265013046,0.1,Mixed/unclear,-9.638394021681952,1.5443080039856904e-16,0.06166398277739643,0.1,Stationary,1669.84157830378,0.0,132.17690127914088,2.255286168004161e-22,320.24082097767257,2.6141482002702576e-61
