group,series,nobs,mean,std,ADF_stat,ADF_pvalue,KPSS_stat,KPSS_pvalue,stationarity_decision,Diff1_ADF_stat,Diff1_ADF_pvalue,Diff1_KPSS_stat,Diff1_KPSS_pvalue,diff1_stationarity_decision,Jarque_Bera_stat,Jarque_Bera_pvalue,ARCH_LM_stat,ARCH_LM_pvalue,Ljung_Box_lag12_stat,Ljung_Box_lag12_pvalue
train_raw_no_vmd,Export_US,152,0.013288800454751665,0.21164030986034443,-6.337994171598874,2.799681294240835e-08,0.25137630203644795,0.1,Stationary,-8.54174578548936,9.740998000714693e-14,0.1624977516583322,0.1,Stationary,45.33718741170998,1.4294034995781848e-10,22.84236008139848,0.029094459465611882,77.75407032124957,1.1046322972734878e-11
train_raw_no_vmd,US_Retail,152,0.002492496018101116,0.02096030402146041,-5.4569492121203185,2.5690365750173994e-06,0.188866425541145,0.1,Stationary,-5.680760453522427,8.497098751427273e-07,0.13526661049688082,0.1,Stationary,7512.04599459608,0.0,57.82177847117543,5.614342061715787e-08,8.307698690215119,0.7606462343856834
train_raw_no_vmd,PCE,152,0.0025226976287459945,0.014505558894748994,-7.300387979166091,1.3434256960355159e-10,0.12232252915326715,0.1,Stationary,-5.948180186467776,2.178864841238507e-07,0.10903587030159805,0.1,Stationary,11717.349744063386,0.0,64.31433927168149,3.6493008762819704e-09,24.987635238740545,0.014881576095883467
train_raw_no_vmd,US_Sentiment,152,0.00016572532124051333,0.05555217164939192,-10.490047130112908,1.1533028296652814e-18,0.10667345245119444,0.1,Stationary,-6.812280134077512,2.101459905085769e-09,0.13422908176177273,0.1,Stationary,44.46634325742737,2.2093079047833315e-10,6.754367731087967,0.8734099029509013,19.173749984017718,0.08442074642885854
train_raw_no_vmd,Import_CN,152,0.010989035887304552,0.21497706281772114,-6.211025681103392,5.5073931678494006e-08,0.15763210387778745,0.1,Stationary,-6.763404433947654,2.7555502153121845e-09,0.13929982077695294,0.1,Stationary,63.6139777113622,1.536031966812087e-14,19.35988970296267,0.08020553795021684,64.87362351328724,2.8769220362664413e-09
train_raw_no_vmd,USD_VND,152,0.002491621433702541,0.013316613492687361,-12.331607945227704,6.408138810566069e-23,0.5624201054380576,0.02760808436079782,Mixed/unclear,-9.123396883645716,3.1606121696755174e-15,0.016373530439840734,0.1,Stationary,219.50097399189647,2.167549935642644e-48,8.354861590467856,0.7568207980238658,32.89987008323438,0.0010034590474866365
train_raw_no_vmd_no_vmd,Export_US,152,0.013288800454751665,0.21164030986034443,-6.337994171598874,2.799681294240835e-08,0.25137630203644795,0.1,Stationary,-8.54174578548936,9.740998000714693e-14,0.1624977516583322,0.1,Stationary,45.33718741170998,1.4294034995781848e-10,22.84236008139848,0.029094459465611882,77.75407032124957,1.1046322972734878e-11
train_raw_no_vmd_no_vmd,US_Retail,152,0.002492496018101116,0.02096030402146041,-5.4569492121203185,2.5690365750173994e-06,0.188866425541145,0.1,Stationary,-5.680760453522427,8.497098751427273e-07,0.13526661049688082,0.1,Stationary,7512.04599459608,0.0,57.82177847117543,5.614342061715787e-08,8.307698690215119,0.7606462343856834
train_raw_no_vmd_no_vmd,PCE,152,0.0025226976287459945,0.014505558894748994,-7.300387979166091,1.3434256960355159e-10,0.12232252915326715,0.1,Stationary,-5.948180186467776,2.178864841238507e-07,0.10903587030159805,0.1,Stationary,11717.349744063386,0.0,64.31433927168149,3.6493008762819704e-09,24.987635238740545,0.014881576095883467
train_raw_no_vmd_no_vmd,US_Sentiment,152,0.00016572532124051333,0.05555217164939192,-10.490047130112908,1.1533028296652814e-18,0.10667345245119444,0.1,Stationary,-6.812280134077512,2.101459905085769e-09,0.13422908176177273,0.1,Stationary,44.46634325742737,2.2093079047833315e-10,6.754367731087967,0.8734099029509013,19.173749984017718,0.08442074642885854
train_raw_no_vmd_no_vmd,Import_CN,152,0.010989035887304552,0.21497706281772114,-6.211025681103392,5.5073931678494006e-08,0.15763210387778745,0.1,Stationary,-6.763404433947654,2.7555502153121845e-09,0.13929982077695294,0.1,Stationary,63.6139777113622,1.536031966812087e-14,19.35988970296267,0.08020553795021684,64.87362351328724,2.8769220362664413e-09
train_raw_no_vmd_no_vmd,USD_VND,152,0.002491621433702541,0.013316613492687361,-12.331607945227704,6.408138810566069e-23,0.5624201054380576,0.02760808436079782,Mixed/unclear,-9.123396883645716,3.1606121696755174e-15,0.016373530439840734,0.1,Stationary,219.50097399189647,2.167549935642644e-48,8.354861590467856,0.7568207980238658,32.89987008323438,0.0010034590474866365
